ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
g412mwiini-breast-1-1,g412mwiini-breast-1,iwél̪e,breast-1,false,expert,,,,
g412mwiini-burn-1-1,g412mwiini-burn-1,aka,burn-39,false,expert,,,,
g412mwiini-child-1-1,g412mwiini-child-1,máana,child-1,false,expert,,,,
g412mwiini-cloud-1-1,g412mwiini-cloud-1,iwíiŋgu,cloud-61,false,expert,,,,
g412mwiini-come-1-1,g412mwiini-come-1,ya,come-8,false,expert,,,,
g412mwiini-count-1-1,g412mwiini-count-1,wal̪aaŋga,count-27,false,expert,,,,
g412mwiini-dew-1-1,g412mwiini-dew-1,umáánd̪e,dew-45,false,expert,,,,
g412mwiini-die-1-1,g412mwiini-die-1,fa,die-1,false,expert,,,,
g412mwiini-dog-1-1,g412mwiini-dog-1,mbwá,dog-1,false,expert,,,,
g412mwiini-drink-1-1,g412mwiini-drink-1,na,drink-1,false,expert,,,,
g412mwiini-ear-1-1,g412mwiini-ear-1,iʃkíl̪o,ear-15,false,expert,,,,
g412mwiini-eat-1-1,g412mwiini-eat-1,ʤa,eat-1,false,expert,,,,
g412mwiini-egg-1-1,g412mwiini-egg-1,iyaaŋkʰúku,egg-3,false,expert,,,,
g412mwiini-elephant-1-1,g412mwiini-elephant-1,nd̪ovu,elephant-4,false,expert,,,,
g412mwiini-eye-1-1,g412mwiini-eye-1,ít̪o,eye-2,false,expert,,,,
g412mwiini-face-1-1,g412mwiini-face-1,uso,face-4,false,expert,,,,
g412mwiini-fall-1-1,g412mwiini-fall-1,turuka,fall-26,false,expert,,,,
g412mwiini-fatoil-1-1,g412mwiini-fatoil-1,máfta,fatoil-1,false,expert,,,,
g412mwiini-feather-1-1,g412mwiini-feather-1,lbáwa,feather-55,false,expert,,,,
g412mwiini-fingernail-1-1,g412mwiini-fingernail-1,iɲál̪a,fingernail-7,false,expert,,,,
g412mwiini-fire-1-1,g412mwiini-fire-1,múlo,fire-39,false,expert,,,,
g412mwiini-firewood-1-1,g412mwiini-firewood-1,skuɲi,firewood-1,false,expert,,,,
g412mwiini-fish-1-1,g412mwiini-fish-1,nsi,fish-1,false,expert,,,,
g412mwiini-five-1-1,g412mwiini-five-1,t̪aano,five-1,false,expert,,,,
g412mwiini-fly-1-1,g412mwiini-fly-1,ul̪úka,fly-40,false,expert,,,,
g412mwiini-four-1-1,g412mwiini-four-1,nne,four-4,false,expert,,,,
g412mwiini-give-1-1,g412mwiini-give-1,pa,give-1,false,expert,,,,
g412mwiini-goat-1-1,g412mwiini-goat-1,mbuzi,goat-1,false,expert,,,,
g412mwiini-groundsoil-1-1,g412mwiini-groundsoil-1,ul̪óoŋgo,groundsoil-43,false,expert,,,,
g412mwiini-hair-1-1,g412mwiini-hair-1,iʃúŋgi,hair-25,false,expert,,,,
g412mwiini-head-1-1,g412mwiini-head-1,ʧit̪a,head-3,false,expert,,,,
g412mwiini-hear-1-1,g412mwiini-hear-1,kasa,hear-37,false,expert,,,,
g412mwiini-heart-1-1,g412mwiini-heart-1,móoyo,heart-19,false,expert,,,,
g412mwiini-horn-1-1,g412mwiini-horn-1,lpéembe,horn-21,false,expert,,,,
g412mwiini-house-1-1,g412mwiini-house-1,n̪uumba,house-23,false,expert,,,,
g412mwiini-hunger-1-1,g412mwiini-hunger-1,nd̪ál̪a,hunger-1,false,expert,,,,
g412mwiini-intestine-1-1,g412mwiini-intestine-1,itúúmbo,intestine-24,false,expert,,,,
g412mwiini-iron-1-1,g412mwiini-iron-1,ʧúúma,iron-39,false,expert,,,,
g412mwiini-kill-1-1,g412mwiini-kill-1,uβla,kill-35,false,expert,,,,
g412mwiini-knee-1-1,g412mwiini-knee-1,igónʤo,knee-49,false,expert,,,,
g412mwiini-knife-1-1,g412mwiini-knife-1,ʧisu,knife-35,false,expert,,,,
g412mwiini-know-1-1,g412mwiini-know-1,iwa,know-27,false,expert,,,,
g412mwiini-leaf-1-1,g412mwiini-leaf-1,ixárba,leaf-55,false,expert,,,,
g412mwiini-leg-1-1,g412mwiini-leg-1,kuúl̪u,leg-1,false,expert,,,,
g412mwiini-liver-1-1,g412mwiini-liver-1,íɲi,liver-27,false,expert,,,,
g412mwiini-louse-1-1,g412mwiini-louse-1,nt̪ʰáwa,louse-37,false,expert,,,,
g412mwiini-man-1-1,g412mwiini-man-1,múβli,man-41,false,expert,,,,
g412mwiini-moon-1-1,g412mwiini-moon-1,méezi,moon-5,false,expert,,,,
g412mwiini-mouth-1-1,g412mwiini-mouth-1,kána,mouth-6,false,expert,,,,
g412mwiini-name-1-1,g412mwiini-name-1,ína,name-4,false,expert,,,,
g412mwiini-neck-1-1,g412mwiini-neck-1,ʃíiŋgo,neck-7,false,expert,,,,
g412mwiini-nose-1-1,g412mwiini-nose-1,mpúl̪a,nose-29,false,expert,,,,
g412mwiini-one-1-1,g412mwiini-one-1,móoi,one-30,false,expert,,,,
g412mwiini-person-1-1,g412mwiini-person-1,múuntʰu,person-2,false,expert,,,,
g412mwiini-rain-1-1,g412mwiini-rain-1,ɱvúl̪a,rain-4,false,expert,,,,
g412mwiini-road-1-1,g412mwiini-road-1,nd̪íl̪a,road-1,false,expert,,,,
g412mwiini-root-1-1,g412mwiini-root-1,hiinzízi,root-47,false,expert,,,,
g412mwiini-sand-1-1,g412mwiini-sand-1,mt̪áaŋga,sand-13,false,expert,,,,
g412mwiini-see-1-1,g412mwiini-see-1,wóna,see-18,false,expert,,,,
g412mwiini-send-1-1,g412mwiini-send-1,tuma,send-1,false,expert,,,,
g412mwiini-shame-1-1,g412mwiini-shame-1,ebu,shame-21,false,expert,,,,
g412mwiini-sing-1-1,g412mwiini-sing-1,iimba,sing-2,false,expert,,,,
g412mwiini-skin-1-1,g412mwiini-skin-1,igózi,skin-45,false,expert,,,,
g412mwiini-sky-1-1,g412mwiini-sky-1,mbííŋgu,sky-36,false,expert,,,,
g412mwiini-sleep-1-1,g412mwiini-sleep-1,usiinzízi,sleep-31,false,expert,,,,
g412mwiini-smoke-1-1,g412mwiini-smoke-1,móoʃi,smoke-21,false,expert,,,,
g412mwiini-snake-1-1,g412mwiini-snake-1,n̪oka,snake-1,false,expert,,,,
g412mwiini-spear-1-1,g412mwiini-spear-1,ifúmo,spear-5,false,expert,,,,
g412mwiini-steal-1-1,g412mwiini-steal-1,bool̪a,steal-26,false,expert,,,,
g412mwiini-stone-1-1,g412mwiini-stone-1,iɟíwe,stone-12,false,expert,,,,
g412mwiini-sun-1-1,g412mwiini-sun-1,íwa,sun-5,false,expert,,,,
g412mwiini-tail-1-1,g412mwiini-tail-1,mkíl̪a,tail-6,false,expert,,,,
g412mwiini-ten-1-1,g412mwiini-ten-1,ikúmi,ten-1,false,expert,,,,
g412mwiini-three-1-1,g412mwiini-three-1,tatu,three-1,false,expert,,,,
g412mwiini-tongue-1-1,g412mwiini-tongue-1,lími,tongue-1,false,expert,,,,
g412mwiini-tooth-1-1,g412mwiini-tooth-1,yíino,tooth-3,false,expert,,,,
g412mwiini-tree-1-1,g412mwiini-tree-1,múti,tree-1,false,expert,,,,
g412mwiini-two-1-1,g412mwiini-two-1,wíl̪i,two-11,false,expert,,,,
g412mwiini-urine-1-1,g412mwiini-urine-1,man̪e,urine-11,false,expert,,,,
g412mwiini-vomit-1-1,g412mwiini-vomit-1,tapika,vomit-23,false,expert,,,,
g412mwiini-walk-1-1,g412mwiini-walk-1,kuyenda pa miendo,walk-4,false,expert,,,,
g412mwiini-war-1-1,g412mwiini-war-1,zita,war-2,false,expert,,,,
g412mwiini-water-1-1,g412mwiini-water-1,máai,water-16,false,expert,,,,
g412mwiini-wind-1-1,g412mwiini-wind-1,l̪pépo,wind-34,false,expert,,,,
g412mwiini-woman-1-1,g412mwiini-woman-1,muke,woman-39,false,expert,,,,
g41bajuni-animal-1-1,g41bajuni-animal-1,n̪ama,animal-1,false,expert,,,,
g41bajuni-arm-1-1,g41bajuni-arm-1,ŋkono,arm-21,false,expert,,,,
g41bajuni-ashes-1-1,g41bajuni-ashes-1,ivu,ashes-1,false,expert,,,,
g41bajuni-bark-1-1,g41bajuni-bark-1,iganda,bark-38,false,expert,,,,
g41bajuni-bed-1-1,g41bajuni-bed-1,kiʧanda,bed-28,false,expert,,,,
g41bajuni-belly-1-1,g41bajuni-belly-1,iʧumbo,belly-45,false,expert,,,,
g41bajuni-big-1-1,g41bajuni-big-1,ku,big-30,false,expert,,,,
g41bajuni-bird-1-1,g41bajuni-bird-1,n̪on̪i,bird-2,false,expert,,,,
g41bajuni-bite-1-1,g41bajuni-bite-1,uma,bite-1,false,expert,,,,
g41bajuni-blood-1-1,g41bajuni-blood-1,damu,blood-40,false,expert,,,,
g41bajuni-bone-1-1,g41bajuni-bone-1,mfupa,bone-2,false,expert,,,,
g41bajuni-breast-1-1,g41bajuni-breast-1,ivee,breast-1,false,expert,,,,
g41bajuni-burn-1-1,g41bajuni-burn-1,vaka,burn-39,false,expert,,,,
g41bajuni-child-1-1,g41bajuni-child-1,mwana,child-1,false,expert,,,,
g41bajuni-cloud-1-1,g41bajuni-cloud-1,iviŋgu,cloud-61,false,expert,,,,
g41bajuni-come-1-1,g41bajuni-come-1,ya,come-8,false,expert,,,,
g41bajuni-count-1-1,g41bajuni-count-1,hesabu,count-23,false,expert,,,,
g41bajuni-dew-1-1,g41bajuni-dew-1,umande,dew-45,false,expert,,,,
g41bajuni-die-1-1,g41bajuni-die-1,fa,die-1,false,expert,,,,
g41bajuni-dog-1-1,g41bajuni-dog-1,imbwa,dog-1,false,expert,,,,
g41bajuni-drink-1-1,g41bajuni-drink-1,n̪wa,drink-1,false,expert,,,,
g41bajuni-ear-1-1,g41bajuni-ear-1,iʃikio,ear-15,false,expert,,,,
g41bajuni-eat-1-1,g41bajuni-eat-1,la,eat-1,false,expert,,,,
g41bajuni-egg-1-1,g41bajuni-egg-1,iŋgi,egg-3,false,expert,,,,
g41bajuni-elephant-1-1,g41bajuni-elephant-1,nd̪ovu,elephant-4,false,expert,,,,
g41bajuni-eye-1-1,g41bajuni-eye-1,yit̪o,eye-2,false,expert,,,,
g41bajuni-face-1-1,g41bajuni-face-1,vuso,face-4,false,expert,,,,
g41bajuni-fall-1-1,g41bajuni-fall-1,aŋguka,fall-30,false,expert,,,,
g41bajuni-fatoil-1-1,g41bajuni-fatoil-1,mafuʧa,fatoil-1,false,expert,,,,
g41bajuni-feather-1-1,g41bajuni-feather-1,ubele,feather-54,false,expert,,,,
g41bajuni-fingernail-1-1,g41bajuni-fingernail-1,idoe,fingernail-53,false,expert,,,,
g41bajuni-fire-1-1,g41bajuni-fire-1,moʧo,fire-39,false,expert,,,,
g41bajuni-firewood-1-1,g41bajuni-firewood-1,kʰuni,firewood-1,false,expert,,,,
g41bajuni-fish-1-1,g41bajuni-fish-1,isi,fish-1,false,expert,,,,
g41bajuni-five-1-1,g41bajuni-five-1,t̪ano,five-1,false,expert,,,,
g41bajuni-fly-1-1,g41bajuni-fly-1,uka,fly-40,false,expert,,,,
g41bajuni-four-1-1,g41bajuni-four-1,nne,four-4,false,expert,,,,
g41bajuni-give-1-1,g41bajuni-give-1,pa,give-1,false,expert,,,,
g41bajuni-goat-1-1,g41bajuni-goat-1,mbuði,goat-1,false,expert,,,,
g41bajuni-groundsoil-1-1,g41bajuni-groundsoil-1,uvoŋgo,groundsoil-43,false,expert,,,,
g41bajuni-hair-1-1,g41bajuni-hair-1,un̪ee,hair-25,false,expert,,,,
g41bajuni-head-1-1,g41bajuni-head-1,kit̪wa,head-3,false,expert,,,,
g41bajuni-hear-1-1,g41bajuni-hear-1,sikia,hear-37,false,expert,,,,
g41bajuni-heart-1-1,g41bajuni-heart-1,moyo,heart-19,false,expert,,,,
g41bajuni-horn-1-1,g41bajuni-horn-1,ipembe,horn-21,false,expert,,,,
g41bajuni-house-1-1,g41bajuni-house-1,n̪umba,house-23,false,expert,,,,
g41bajuni-hunger-1-1,g41bajuni-hunger-1,nd̪aa,hunger-1,false,expert,,,,
g41bajuni-intestine-1-1,g41bajuni-intestine-1,uʧumbo,intestine-24,false,expert,,,,
g41bajuni-iron-1-1,g41bajuni-iron-1,ʧuma,iron-39,false,expert,,,,
g41bajuni-kill-1-1,g41bajuni-kill-1,vua,kill-35,false,expert,,,,
g41bajuni-knee-1-1,g41bajuni-knee-1,igonʤo,knee-49,false,expert,,,,
g41bajuni-knife-1-1,g41bajuni-knife-1,kisu,knife-35,false,expert,,,,
g41bajuni-know-1-1,g41bajuni-know-1,iva,know-27,false,expert,,,,
g41bajuni-leaf-1-1,g41bajuni-leaf-1,iyani,leaf-3,false,expert,,,,
g41bajuni-leg-1-1,g41bajuni-leg-1,iguu,leg-1,false,expert,,,,
g41bajuni-liver-1-1,g41bajuni-liver-1,iŋgi,liver-31,false,expert,,,,
g41bajuni-louse-1-1,g41bajuni-louse-1,t̪ʰava,louse-37,false,expert,,,,
g41bajuni-man-1-1,g41bajuni-man-1,mvuli,man-41,false,expert,,,,
g41bajuni-moon-1-1,g41bajuni-moon-1,mweði,moon-5,false,expert,,,,
g41bajuni-mouth-1-1,g41bajuni-mouth-1,kan̪a,mouth-6,false,expert,,,,
g41bajuni-name-1-1,g41bajuni-name-1,ʒina,name-4,false,expert,,,,
g41bajuni-navel-1-1,g41bajuni-navel-1,kikovu,navel-5,false,expert,,,,
g41bajuni-neck-1-1,g41bajuni-neck-1,mmio,neck-31,false,expert,,,,
g41bajuni-nose-1-1,g41bajuni-nose-1,pʰua,nose-29,false,expert,,,,
g41bajuni-one-1-1,g41bajuni-one-1,moya,one-30,false,expert,,,,
g41bajuni-person-1-1,g41bajuni-person-1,nʧʰu,person-2,false,expert,,,,
g41bajuni-rain-1-1,g41bajuni-rain-1,vua,rain-4,false,expert,,,,
g41bajuni-road-1-1,g41bajuni-road-1,nd̪ia,road-1,false,expert,,,,
g41bajuni-root-1-1,g41bajuni-root-1,nði,root-22,false,expert,,,,
g41bajuni-salt-1-1,g41bajuni-salt-1,mun̪u,salt-24,false,expert,,,,
g41bajuni-sand-1-1,g41bajuni-sand-1,nt̪aŋga,sand-13,false,expert,,,,
g41bajuni-see-1-1,g41bajuni-see-1,vona,see-18,false,expert,,,,
g41bajuni-send-1-1,g41bajuni-send-1,ʧuma,send-1,false,expert,,,,
g41bajuni-shame-1-1,g41bajuni-shame-1,aibu,shame-21,false,expert,,,,
g41bajuni-sing-1-1,g41bajuni-sing-1,imba,sing-2,false,expert,,,,
g41bajuni-skin-1-1,g41bajuni-skin-1,ŋgoði,skin-45,false,expert,,,,
g41bajuni-sky-1-1,g41bajuni-sky-1,mbiŋgu,sky-36,false,expert,,,,
g41bajuni-sleep-1-1,g41bajuni-sleep-1,usin̪diði,sleep-31,false,expert,,,,
g41bajuni-smoke-1-1,g41bajuni-smoke-1,mosi,smoke-21,false,expert,,,,
g41bajuni-snake-1-1,g41bajuni-snake-1,n̪oka,snake-1,false,expert,,,,
g41bajuni-spear-1-1,g41bajuni-spear-1,ifumo,spear-5,false,expert,,,,
g41bajuni-steal-1-1,g41bajuni-steal-1,ɟepa,steal-4,false,expert,,,,
g41bajuni-stone-1-1,g41bajuni-stone-1,iɟiwe,stone-12,false,expert,,,,
g41bajuni-sun-1-1,g41bajuni-sun-1,yuva,sun-5,false,expert,,,,
g41bajuni-tail-1-1,g41bajuni-tail-1,ŋkia,tail-6,false,expert,,,,
g41bajuni-ten-1-1,g41bajuni-ten-1,ikumi,ten-1,false,expert,,,,
g41bajuni-three-1-1,g41bajuni-three-1,ʧaʧu,three-1,false,expert,,,,
g41bajuni-tongue-1-1,g41bajuni-tongue-1,ulimi,tongue-1,false,expert,,,,
g41bajuni-tooth-1-1,g41bajuni-tooth-1,yeɲo,tooth-3,false,expert,,,,
g41bajuni-tree-1-1,g41bajuni-tree-1,nʧi,tree-1,false,expert,,,,
g41bajuni-two-1-1,g41bajuni-two-1,vili,two-11,false,expert,,,,
g41bajuni-urine-1-1,g41bajuni-urine-1,mane,urine-11,false,expert,,,,
g41bajuni-vomit-1-1,g41bajuni-vomit-1,ʧapika,vomit-23,false,expert,,,,
g41bajuni-walk-1-1,g41bajuni-walk-1,enenda,walk-39,false,expert,,,,
g41bajuni-war-1-1,g41bajuni-war-1,ðiʧa,war-2,false,expert,,,,
g41bajuni-water-1-1,g41bajuni-water-1,mayi,water-16,false,expert,,,,
g41bajuni-wind-1-1,g41bajuni-wind-1,upepo,wind-34,false,expert,,,,
g41bajuni-woman-1-1,g41bajuni-woman-1,ŋke,woman-39,false,expert,,,,
g42swahili-animal-1-1,g42swahili-animal-1,ɲama,animal-1,false,expert,,,,
g42swahili-arm-1-1,g42swahili-arm-1,kono,arm-21,false,expert,,,,
g42swahili-ashes-1-1,g42swahili-ashes-1,sizi,ashes-56,false,expert,,,,
g42swahili-belly-1-1,g42swahili-belly-1,tumbo,belly-45,false,expert,,,,
g42swahili-big-1-1,g42swahili-big-1,kubwa,big-50,false,expert,,,,
g42swahili-bird-1-1,g42swahili-bird-1,dege,bird-5,false,expert,,,,
g42swahili-bite-1-1,g42swahili-bite-1,uma,bite-1,false,expert,,,,
g42swahili-blood-1-1,g42swahili-blood-1,damu,blood-40,false,expert,,,,
g42swahili-bone-1-1,g42swahili-bone-1,fupa,bone-2,false,expert,,,,
g42swahili-breast-1-1,g42swahili-breast-1,ziwa,breast-1,false,expert,,,,
g42swahili-burn-1-1,g42swahili-burn-1,waka,burn-39,false,expert,,,,
g42swahili-child-1-1,g42swahili-child-1,mwana,child-1,false,expert,,,,
g42swahili-cloud-1-1,g42swahili-cloud-1,wingu,cloud-61,false,expert,,,,
g42swahili-come-1-1,g42swahili-come-1,ja,come-8,false,expert,,,,
g42swahili-count-1-1,g42swahili-count-1,hesabu,count-23,false,expert,,,,
g42swahili-dew-1-1,g42swahili-dew-1,mande,dew-45,false,expert,,,,
g42swahili-die-1-1,g42swahili-die-1,fa,die-1,false,expert,,,,
g42swahili-dog-1-1,g42swahili-dog-1,bwa,dog-1,false,expert,,,,
g42swahili-drink-1-1,g42swahili-drink-1,ɲwa,drink-1,false,expert,,,,
g42swahili-ear-1-1,g42swahili-ear-1,sikio,ear-15,false,expert,,,,
g42swahili-eat-1-1,g42swahili-eat-1,la,eat-1,false,expert,,,,
g42swahili-egg-1-1,g42swahili-egg-1,yai,egg-3,false,expert,,,,
g42swahili-elephant-1-1,g42swahili-elephant-1,dovu,elephant-4,false,expert,,,,
g42swahili-eye-1-1,g42swahili-eye-1,jicho,eye-2,false,expert,,,,
g42swahili-face-1-1,g42swahili-face-1,so,face-4,false,expert,,,,
g42swahili-fall-1-1,g42swahili-fall-1,anguka,fall-30,false,expert,,,,
g42swahili-fatoil-1-1,g42swahili-fatoil-1,futa,fatoil-1,false,expert,,,,
g42swahili-feather-1-1,g42swahili-feather-1,ɲoya,feather-35,false,expert,,,,
g42swahili-fingernail-1-1,g42swahili-fingernail-1,kucha,fingernail-47,false,expert,,,,
g42swahili-fire-1-1,g42swahili-fire-1,oto,fire-39,false,expert,,,,
g42swahili-firewood-1-1,g42swahili-firewood-1,kuni,firewood-1,false,expert,,,,
g42swahili-fish-1-1,g42swahili-fish-1,samaki,fish-34,false,expert,,,,
g42swahili-five-1-1,g42swahili-five-1,tano,five-1,false,expert,,,,
g42swahili-fly-1-1,g42swahili-fly-1,ruka,fly-40,false,expert,,,,
g42swahili-four-1-1,g42swahili-four-1,ne,four-4,false,expert,,,,
g42swahili-give-1-1,g42swahili-give-1,pa,give-1,false,expert,,,,
g42swahili-goat-1-1,g42swahili-goat-1,buzi,goat-1,false,expert,,,,
g42swahili-groundsoil-1-1,g42swahili-groundsoil-1,dongo,groundsoil-43,false,expert,,,,
g42swahili-hair-1-1,g42swahili-hair-1,ywele,hair-25,false,expert,,,,
g42swahili-head-1-1,g42swahili-head-1,chwa,head-11,false,expert,,,,
g42swahili-hear-1-1,g42swahili-hear-1,sikia,hear-37,false,expert,,,,
g42swahili-heart-1-1,g42swahili-heart-1,oyo,heart-19,false,expert,,,,
g42swahili-horn-1-1,g42swahili-horn-1,pembe,horn-21,false,expert,,,,
g42swahili-house-1-1,g42swahili-house-1,yumba,house-23,false,expert,,,,
g42swahili-hunger-1-1,g42swahili-hunger-1,jaa,hunger-1,false,expert,,,,
g42swahili-intestine-1-1,g42swahili-intestine-1,tumbo,intestine-24,false,expert,,,,
g42swahili-iron-1-1,g42swahili-iron-1,chuma,iron-39,false,expert,,,,
g42swahili-kill-1-1,g42swahili-kill-1,ua,kill-35,false,expert,,,,
g42swahili-knee-1-1,g42swahili-knee-1,goti,knee-44,false,expert,,,,
g42swahili-knife-1-1,g42swahili-knife-1,su,knife-35,false,expert,,,,
g42swahili-know-1-1,g42swahili-know-1,jua,know-27,false,expert,,,,
g42swahili-leaf-1-1,g42swahili-leaf-1,jani,leaf-3,false,expert,,,,
g42swahili-leg-1-1,g42swahili-leg-1,guu,leg-1,false,expert,,,,
g42swahili-liver-1-1,g42swahili-liver-1,ini,liver-27,false,expert,,,,
g42swahili-louse-1-1,g42swahili-louse-1,chawa,louse-37,false,expert,,,,
g42swahili-man-1-1,g42swahili-man-1,wanamume,man-2,false,expert,,,,
g42swahili-moon-1-1,g42swahili-moon-1,wezi,moon-5,false,expert,,,,
g42swahili-mouth-1-1,g42swahili-mouth-1,ɲwa,mouth-6,false,expert,,,,
g42swahili-name-1-1,g42swahili-name-1,jina,name-4,false,expert,,,,
g42swahili-navel-1-1,g42swahili-navel-1,tovu,navel-27,false,expert,,,,
g42swahili-neck-1-1,g42swahili-neck-1,ʃingo,neck-7,false,expert,,,,
g42swahili-night-1-1,g42swahili-night-1,siku,night-1,false,expert,,,,
g42swahili-nose-1-1,g42swahili-nose-1,pua,nose-29,false,expert,,,,
g42swahili-one-1-1,g42swahili-one-1,moja,one-30,false,expert,,,,
g42swahili-person-1-1,g42swahili-person-1,tu,person-2,false,expert,,,,
g42swahili-rain-1-1,g42swahili-rain-1,vua,rain-4,false,expert,,,,
g42swahili-road-1-1,g42swahili-road-1,jia,road-1,false,expert,,,,
g42swahili-root-1-1,g42swahili-root-1,zizi,root-47,false,expert,,,,
g42swahili-salt-1-1,g42swahili-salt-1,muɲu,salt-24,false,expert,,,,
g42swahili-sand-1-1,g42swahili-sand-1,changa,sand-13,false,expert,,,,
g42swahili-see-1-1,g42swahili-see-1,ona,see-18,false,expert,,,,
g42swahili-send-1-1,g42swahili-send-1,tuma,send-1,false,expert,,,,
g42swahili-shame-1-1,g42swahili-shame-1,aibu,shame-21,false,expert,,,,
g42swahili-sing-1-1,g42swahili-sing-1,imba,sing-2,false,expert,,,,
g42swahili-skin-1-1,g42swahili-skin-1,gozi,skin-45,false,expert,,,,
g42swahili-sky-1-1,g42swahili-sky-1,bingu,sky-36,false,expert,,,,
g42swahili-sleep-1-1,g42swahili-sleep-1,singizi,sleep-31,false,expert,,,,
g42swahili-smoke-1-1,g42swahili-smoke-1,oʃi,smoke-21,false,expert,,,,
g42swahili-snake-1-1,g42swahili-snake-1,yoka,snake-1,false,expert,,,,
g42swahili-spear-1-1,g42swahili-spear-1,kuki,spear-21,false,expert,,,,
g42swahili-steal-1-1,g42swahili-steal-1,iba,steal-4,false,expert,,,,
g42swahili-stone-1-1,g42swahili-stone-1,jiwe,stone-12,false,expert,,,,
g42swahili-sun-1-1,g42swahili-sun-1,jua,sun-5,false,expert,,,,
g42swahili-tail-1-1,g42swahili-tail-1,kia,tail-6,false,expert,,,,
g42swahili-ten-1-1,g42swahili-ten-1,kumi,ten-1,false,expert,,,,
g42swahili-three-1-1,g42swahili-three-1,tatu,three-1,false,expert,,,,
g42swahili-tongue-1-1,g42swahili-tongue-1,limi,tongue-1,false,expert,,,,
g42swahili-tooth-1-1,g42swahili-tooth-1,jino,tooth-3,false,expert,,,,
g42swahili-tree-1-1,g42swahili-tree-1,ti,tree-1,false,expert,,,,
g42swahili-two-1-1,g42swahili-two-1,bili,two-11,false,expert,,,,
g42swahili-urine-1-1,g42swahili-urine-1,kojo,urine-22,false,expert,,,,
g42swahili-village-1-1,g42swahili-village-1,jiji,village-26,false,expert,,,,
g42swahili-vomit-1-1,g42swahili-vomit-1,tapika,vomit-23,false,expert,,,,
g42swahili-walk-1-1,g42swahili-walk-1,tembea,walk-6,false,expert,,,,
g42swahili-war-1-1,g42swahili-war-1,ta,war-2,false,expert,,,,
g42swahili-water-1-1,g42swahili-water-1,ji,water-16,false,expert,,,,
g42swahili-wind-1-1,g42swahili-wind-1,pepo,wind-34,false,expert,,,,
g42swahili-woman-1-1,g42swahili-woman-1,wanamke,woman-39,false,expert,,,,
g42aamu-animal-1-1,g42aamu-animal-1,ɲama,animal-1,false,expert,,,,
g42aamu-arm-1-1,g42aamu-arm-1,mkono,arm-21,false,expert,,,,
g42aamu-ashes-1-1,g42aamu-ashes-1,ivu,ashes-1,false,expert,,,,
g42aamu-bark-1-1,g42aamu-bark-1,gome,bark-59,false,expert,,,,
g42aamu-bed-1-1,g42aamu-bed-1,kitanda,bed-28,false,expert,,,,
g42aamu-belly-1-1,g42aamu-belly-1,tumbo,belly-45,false,expert,,,,
g42aamu-big-1-1,g42aamu-big-1,kuu,big-30,false,expert,,,,
g42aamu-bird-1-1,g42aamu-bird-1,ɲuni,bird-2,false,expert,,,,
g42aamu-bite-1-1,g42aamu-bite-1,uma,bite-1,false,expert,,,,
g42aamu-blood-1-1,g42aamu-blood-1,damu,blood-40,false,expert,,,,
g42aamu-bone-1-1,g42aamu-bone-1,mfupa,bone-2,false,expert,,,,
g42aamu-breast-1-1,g42aamu-breast-1,bubu,breast-19,false,expert,,,,
g42aamu-burn-1-1,g42aamu-burn-1,waka,burn-39,false,expert,,,,
g42aamu-child-1-1,g42aamu-child-1,mwana,child-1,false,expert,,,,
g42aamu-cloud-1-1,g42aamu-cloud-1,uwiŋgu,cloud-61,false,expert,,,,
g42aamu-come-1-1,g42aamu-come-1,ya,come-8,false,expert,,,,
g42aamu-count-1-1,g42aamu-count-1,hesabu,count-23,false,expert,,,,
g42aamu-dew-1-1,g42aamu-dew-1,umande,dew-45,false,expert,,,,
g42aamu-die-1-1,g42aamu-die-1,fa,die-1,false,expert,,,,
g42aamu-dog-1-1,g42aamu-dog-1,mbwa,dog-1,false,expert,,,,
g42aamu-drink-1-1,g42aamu-drink-1,nwa,drink-1,false,expert,,,,
g42aamu-ear-1-1,g42aamu-ear-1,ʃikio,ear-15,false,expert,,,,
g42aamu-eat-1-1,g42aamu-eat-1,la,eat-1,false,expert,,,,
g42aamu-egg-1-1,g42aamu-egg-1,yai,egg-3,false,expert,,,,
g42aamu-elephant-1-1,g42aamu-elephant-1,nd̪ovu,elephant-4,false,expert,,,,
g42aamu-eye-1-1,g42aamu-eye-1,it̪o,eye-2,false,expert,,,,
g42aamu-face-1-1,g42aamu-face-1,uso,face-4,false,expert,,,,
g42aamu-fall-1-1,g42aamu-fall-1,aŋguka,fall-30,false,expert,,,,
g42aamu-fatoil-1-1,g42aamu-fatoil-1,mafuta,fatoil-1,false,expert,,,,
g42aamu-feather-1-1,g42aamu-feather-1,ubele,feather-54,false,expert,,,,
g42aamu-fingernail-1-1,g42aamu-fingernail-1,uɲaa,fingernail-7,false,expert,,,,
g42aamu-fire-1-1,g42aamu-fire-1,moto,fire-39,false,expert,,,,
g42aamu-firewood-1-1,g42aamu-firewood-1,kʰuni,firewood-1,false,expert,,,,
g42aamu-fish-1-1,g42aamu-fish-1,nsi,fish-1,false,expert,,,,
g42aamu-five-1-1,g42aamu-five-1,t̪ano,five-1,false,expert,,,,
g42aamu-fly-1-1,g42aamu-fly-1,uka,fly-40,false,expert,,,,
g42aamu-four-1-1,g42aamu-four-1,nne,four-4,false,expert,,,,
